0,0,0,0,0,0, ,0,0
0,50,0,1,0.007963,1,Pylon Gateway Assimilator Gateway Probe Pylon Probe Gateway Nexus CyberneticsCore Assimilator Stalker TwilightCouncil TemplarArchive Pylon Stalker Stargate RoboticsFacility Stargate DarkShrine Immortal Nexus Pylon Zealot FleetBeacon Stalker RoboticsFacility Probe RoboticsBay DarkTemplar Colossus VoidRay DarkTemplar DarkTemplar Stalker Tempest Stargate Stargate Probe Mothership Pylon Colossus VoidRay Stalker Carrier Probe Stalker Nexus DarkTemplar,59,302680
0,303,0,6,0.009498,6,Pylon Pylon Pylon Assimilator Assimilator Probe Gateway Pylon Probe Gateway Pylon Pylon Probe Probe Gateway Gateway Nexus Zealot CyberneticsCore TwilightCouncil RoboticsFacility Immortal Probe Probe Nexus Immortal Stalker Assimilator Stargate VoidRay Stalker TemplarArchive VoidRay Nexus FleetBeacon Mothership Probe VoidRay Zealot Adept Stalker Probe RoboticsFacility Tempest Nexus Stargate Carrier Adept Immortal Carrier Nexus,51.25,309804
0,562,0,11,0.010984,11,Pylon Probe Pylon Nexus Probe Gateway CyberneticsCore Probe Nexus Assimilator Gateway Pylon Gateway Gateway Gateway Adept Stalker Stargate Stalker Zealot Zealot Nexus Pylon Stalker Gateway Assimilator VoidRay TwilightCouncil Zealot Stargate VoidRay TemplarArchive Stalker Pylon DarkShrine Stalker Stalker Probe Adept VoidRay RoboticsFacility Adept Adept Stalker RoboticsBay Pylon Nexus Gateway Probe DarkTemplar Immortal Probe Nexus VoidRay RoboticsFacility Pylon Colossus RoboticsFacility FleetBeacon Probe Stargate Mothership Assimilator,47.5,379757
0,1028,0,20,0.013644,20,Pylon Probe Probe Probe Pylon Probe Assimilator Probe Nexus Gateway CyberneticsCore Gateway Zealot Probe Assimilator Gateway Adept Gateway TwilightCouncil Probe Adept RoboticsFacility TemplarArchive Pylon Pylon DarkShrine Probe RoboticsFacility Adept Stalker Stargate RoboticsFacility Pylon Gateway Stalker Probe Pylon Zealot Pylon Immortal Immortal Stargate Zealot DarkTemplar Pylon Immortal Zealot Gateway Assimilator Stalker VoidRay Probe RoboticsBay Assimilator Adept Zealot Probe Adept VoidRay Nexus Nexus Probe RoboticsFacility Probe Nexus Colossus Immortal Pylon Gateway Adept Gateway Stalker Immortal Colossus FleetBeacon Carrier Tempest RoboticsFacility Pylon,58.75,461408
2,5215,0,94,0.053181,94,Pylon Probe Gateway Pylon Nexus Pylon Assimilator Gateway Assimilator CyberneticsCore Pylon Stalker Probe Stargate FleetBeacon Zealot Carrier Tempest Pylon Carrier Gateway Tempest Carrier Mothership Tempest RoboticsFacility Tempest Adept TwilightCouncil RoboticsBay Gateway Stalker Stalker Pylon TemplarArchive Immortal Stalker Stalker DarkShrine Nexus Pylon Tempest Probe,57.75,473808
5,9748,0,175,0.130232,175,Pylon Probe Gateway Assimilator Probe Pylon Probe Gateway CyberneticsCore Pylon Gateway Gateway Adept Probe Adept Adept Zealot Pylon Probe Probe Adept Pylon Assimilator Nexus Probe Probe RoboticsFacility Zealot RoboticsBay Stalker Nexus Pylon Stalker Probe RoboticsFacility Adept Adept Stalker Stalker Zealot Gateway Pylon Nexus RoboticsFacility Stargate Colossus Stalker Pylon Colossus RoboticsFacility Adept Stargate Assimilator Colossus Pylon FleetBeacon Immortal Zealot Mothership RoboticsFacility Probe TwilightCouncil Assimilator TemplarArchive Adept DarkShrine Stalker Adept Stalker Adept Adept Nexus Carrier DarkTemplar Adept RoboticsFacility Tempest Pylon,66.5,485654
5,10473,0,189,0.134376,189,Pylon Probe Gateway Assimilator Probe Pylon CyberneticsCore RoboticsFacility Immortal Stargate Immortal Immortal Probe RoboticsFacility Nexus Assimilator FleetBeacon Immortal Nexus Gateway Mothership VoidRay Adept Pylon Immortal VoidRay Tempest Nexus Gateway Tempest Carrier Stargate TwilightCouncil RoboticsFacility Nexus Gateway Stalker Stalker VoidRay TemplarArchive Probe Stalker Stalker RoboticsFacility Stargate Pylon,61.5,499101
6,12054,0,217,0.152545,217,Pylon Probe Gateway Assimilator Probe Pylon CyberneticsCore Probe Probe Stalker Stalker Probe RoboticsFacility Immortal Pylon Gateway Zealot Adept Immortal Gateway Immortal Assimilator Pylon Probe Adept Gateway Gateway RoboticsFacility Immortal Stargate Zealot Stargate Nexus Stalker TwilightCouncil Zealot Pylon TemplarArchive Gateway Pylon Zealot Pylon Stalker RoboticsFacility Adept Immortal Probe RoboticsFacility Adept Stargate Pylon Zealot Pylon Pylon Stalker Adept Probe Pylon RoboticsBay Assimilator Adept Gateway Probe Nexus DarkShrine Immortal Gateway VoidRay Stalker Adept Immortal Zealot Gateway Gateway RoboticsFacility Colossus Stalker Pylon Gateway Stargate,57.25,509957
7,13917,0,250,0.191134,250,Pylon Probe Gateway Assimilator Probe Pylon CyberneticsCore Stalker Stalker Probe RoboticsFacility Nexus Immortal Stalker Stalker Zealot Probe Stalker Stalker Nexus Pylon Zealot Immortal Pylon Nexus Adept TwilightCouncil Immortal Pylon DarkShrine Immortal Immortal DarkTemplar DarkTemplar Adept Stalker Stalker RoboticsFacility Assimilator Stargate Stargate Adept Adept Gateway FleetBeacon RoboticsBay Probe VoidRay DarkTemplar Stargate VoidRay Probe Pylon TemplarArchive Colossus Probe Probe Gateway Assimilator Probe Pylon Zealot Adept Probe Gateway Gateway Gateway Nexus Nexus Gateway,55.25,511344
