0,0,0,0,0,0, ,0,0
0,70,0,1,0.000554,1,Pylon Gateway Probe Assimilator Probe Probe Pylon Nexus Zealot Pylon Pylon Nexus Probe Nexus Probe Pylon Probe Pylon Gateway CyberneticsCore Gateway TwilightCouncil Zealot Stalker DarkShrine DarkTemplar Stalker TemplarArchive Assimilator DarkTemplar Stargate Gateway Gateway Pylon Nexus Assimilator RoboticsFacility Probe DarkTemplar VoidRay Probe Stalker RoboticsFacility Stalker RoboticsBay Gateway FleetBeacon Probe Gateway Adept Nexus RoboticsFacility Colossus Zealot DarkTemplar Adept Immortal VoidRay Gateway Immortal Immortal Immortal DarkTemplar Gateway Carrier Immortal VoidRay DarkTemplar Zealot,62.75,346725
0,131,0,2,0.00095,2,Probe Pylon Probe Pylon Probe Probe Nexus Probe Probe Pylon Assimilator Nexus Assimilator Pylon Gateway Zealot Assimilator CyberneticsCore Gateway RoboticsFacility Stargate Pylon Adept Gateway FleetBeacon Mothership Probe Tempest Stargate Adept Zealot Pylon Adept VoidRay VoidRay VoidRay Adept Carrier VoidRay Adept VoidRay Immortal Carrier Zealot Tempest Probe Probe Nexus Stargate RoboticsFacility Tempest Stargate Gateway Stalker Nexus Adept Zealot Gateway Tempest Probe,69.75,517592
0,1548,0,28,0.022685,28,Probe Probe Pylon Gateway Probe Probe Probe Probe CyberneticsCore Zealot Probe Pylon Probe Assimilator Gateway Probe Zealot Pylon Probe Stargate Assimilator FleetBeacon Carrier Adept Gateway Nexus RoboticsFacility Pylon Gateway VoidRay RoboticsBay Immortal Zealot Stargate Probe Zealot Mothership Colossus RoboticsFacility RoboticsFacility Probe Stargate Assimilator TwilightCouncil Gateway Nexus Nexus Adept Assimilator Carrier Adept Colossus Stargate Gateway Adept Pylon Pylon Pylon Colossus Gateway VoidRay Zealot Tempest Nexus RoboticsFacility Stalker Carrier Tempest DarkShrine Pylon Pylon Pylon Adept Gateway RoboticsFacility Nexus DarkTemplar Tempest Tempest Stargate Pylon Adept,81,551463
0,1615,0,29,0.023131,29,Probe Assimilator Probe Pylon Gateway Probe Probe Pylon CyberneticsCore RoboticsFacility Probe Assimilator TwilightCouncil Stargate TemplarArchive Adept DarkShrine VoidRay Nexus Immortal Stalker DarkTemplar RoboticsBay Adept Assimilator Pylon Probe Adept Probe Probe Pylon Zealot RoboticsFacility Immortal Pylon Probe DarkTemplar Pylon DarkTemplar DarkTemplar Nexus Stargate Colossus VoidRay Colossus Immortal RoboticsFacility VoidRay Colossus Immortal DarkTemplar Gateway Colossus RoboticsFacility RoboticsFacility FleetBeacon Pylon Gateway Immortal Probe DarkTemplar Pylon RoboticsFacility Nexus Pylon Mothership,72.25,563910
15,43130,0,786,0.294496,786,Probe Probe Pylon Pylon Probe Assimilator Probe Pylon Gateway Zealot Nexus Assimilator CyberneticsCore Probe Stalker TwilightCouncil Stargate DarkShrine VoidRay VoidRay FleetBeacon Nexus Adept DarkTemplar DarkTemplar VoidRay Probe Zealot Zealot Nexus Probe RoboticsFacility DarkTemplar RoboticsBay Gateway Adept VoidRay Adept Stalker RoboticsFacility Zealot RoboticsFacility Stargate Mothership Colossus Colossus Adept Assimilator Adept Pylon Pylon Adept Colossus Immortal Immortal Pylon Adept Tempest Gateway DarkTemplar RoboticsFacility Pylon Probe RoboticsFacility Tempest Stargate,77,569488
23,63008,0,1148,0.423605,1148,Probe Probe Pylon Probe Probe Pylon Gateway Zealot Probe Pylon Gateway Pylon Zealot Probe Pylon CyberneticsCore Zealot Zealot Probe Assimilator Assimilator Zealot Gateway Zealot Nexus Adept Adept Adept Adept Probe RoboticsFacility Stargate Adept Adept TwilightCouncil RoboticsBay Assimilator Pylon Stalker DarkShrine VoidRay Pylon Immortal Immortal Colossus Zealot Immortal TemplarArchive DarkTemplar Pylon Pylon Nexus Gateway Probe Stargate Probe Colossus VoidRay Adept Stargate DarkTemplar Probe Immortal Nexus Pylon VoidRay Pylon Colossus Adept Probe FleetBeacon Stalker Immortal Stalker Tempest Probe Gateway Stalker Mothership Immortal Probe,79,595252
29,82945,0,1494,0.586369,1494,Probe Pylon Nexus Nexus Nexus Gateway Probe Probe Probe Zealot Gateway Assimilator Probe Nexus Zealot Zealot Zealot Pylon CyberneticsCore Probe Zealot Stargate Assimilator Probe VoidRay Probe Adept FleetBeacon Nexus Zealot Stalker Zealot Tempest Stalker Gateway Stargate VoidRay Mothership Gateway Gateway RoboticsFacility Gateway VoidRay Zealot Immortal VoidRay Tempest Zealot Stalker Zealot VoidRay Pylon Adept Adept Adept Immortal Gateway VoidRay Carrier Probe Assimilator RoboticsBay Pylon Tempest Pylon Adept Zealot Stalker Stalker VoidRay Zealot Gateway TwilightCouncil Pylon Pylon RoboticsFacility,89.25,597408
35,111428,0,2016,0.767622,2016,Probe Assimilator Probe Probe Assimilator Pylon Probe Probe Probe Pylon Gateway Pylon Zealot Pylon Gateway CyberneticsCore RoboticsFacility TwilightCouncil Zealot Probe Adept Pylon Zealot RoboticsBay Colossus TemplarArchive Probe Immortal Stalker Probe Immortal RoboticsFacility Stalker Immortal Stargate Zealot Zealot Pylon DarkShrine Nexus RoboticsFacility Nexus VoidRay Colossus Gateway Zealot Probe RoboticsFacility Stalker Zealot Immortal DarkTemplar FleetBeacon DarkTemplar Stalker Gateway Tempest Gateway Pylon Colossus VoidRay Nexus Mothership Zealot RoboticsFacility Zealot Probe DarkTemplar VoidRay Pylon VoidRay Probe Probe Stalker Gateway Assimilator RoboticsFacility RoboticsFacility Gateway Nexus Stargate Stargate Gateway Stargate Assimilator Assimilator,84.75,616300
115,373259,0,6739,2.4878,6739,Probe Probe Pylon Pylon Assimilator Gateway Probe Pylon Probe Probe Assimilator Probe CyberneticsCore Pylon TwilightCouncil Gateway Probe Zealot Zealot Nexus Stargate Adept DarkShrine Probe VoidRay Stalker Probe Gateway Gateway Probe RoboticsFacility Stalker Probe Probe Adept Pylon Zealot Immortal Zealot Pylon Immortal Gateway Adept Zealot Stalker Immortal Stalker Adept Immortal Stargate Adept Stalker DarkTemplar Stargate RoboticsFacility Adept TemplarArchive Pylon Zealot Stargate VoidRay RoboticsFacility Stalker Nexus Stalker Adept RoboticsBay Stalker Probe DarkTemplar Stalker Pylon VoidRay Immortal Adept DarkTemplar RoboticsFacility Assimilator Assimilator Stargate FleetBeacon RoboticsFacility Pylon Stalker Probe Probe Zealot Stargate DarkTemplar RoboticsFacility Pylon Stalker Carrier Gateway Gateway RoboticsFacility RoboticsFacility Nexus Gateway Pylon Zealot Tempest,83,693646
