0,0,0,0,0,0, ,0,0
0,70,0,1,0.000466,1,Probe Assimilator Pylon Pylon Pylon Nexus Probe Probe Probe Probe Gateway Zealot Zealot Assimilator CyberneticsCore TwilightCouncil RoboticsFacility TemplarArchive Immortal Adept Gateway Probe Zealot Gateway Pylon Immortal RoboticsFacility RoboticsBay RoboticsFacility Colossus Assimilator Immortal Probe Gateway Zealot Immortal Probe RoboticsFacility Gateway Stalker Zealot Zealot Stargate DarkShrine VoidRay Stargate RoboticsFacility RoboticsFacility Nexus Colossus RoboticsFacility Immortal Stalker Adept RoboticsFacility Probe Pylon Zealot Pylon Immortal Stargate Pylon Pylon Immortal FleetBeacon Pylon DarkTemplar VoidRay Probe,53.25,418562
0,2323,0,42,0.014721,42,Probe Assimilator Assimilator Probe Pylon Pylon Gateway Zealot Gateway Pylon Probe Probe Probe CyberneticsCore Stalker RoboticsFacility Zealot TwilightCouncil RoboticsFacility Nexus DarkShrine Zealot TemplarArchive RoboticsBay Pylon Stalker Probe Pylon Probe DarkTemplar Colossus DarkTemplar Stargate Gateway RoboticsFacility Stargate Zealot Probe RoboticsFacility Gateway Nexus VoidRay Stalker Immortal Stargate FleetBeacon Tempest RoboticsFacility Tempest Mothership Nexus Adept DarkTemplar Adept Probe Adept Carrier RoboticsFacility Immortal Nexus Stargate DarkTemplar Pylon DarkTemplar Stargate Pylon Nexus RoboticsFacility Gateway Colossus Probe,64.5,426234
0,3536,0,64,0.022256,64,Pylon Probe Assimilator Pylon Pylon Probe Pylon Assimilator Gateway Probe Pylon Gateway Gateway CyberneticsCore Stalker Stalker Pylon TwilightCouncil Pylon Probe Zealot Probe Gateway Zealot Stargate FleetBeacon Carrier Zealot TemplarArchive Nexus Carrier Tempest Gateway Probe RoboticsFacility Probe Zealot Stargate RoboticsBay Mothership Pylon Colossus DarkShrine Colossus Immortal Gateway DarkTemplar Carrier Colossus Assimilator Gateway Pylon RoboticsFacility Immortal Tempest Stargate Colossus Probe RoboticsFacility RoboticsFacility Pylon DarkTemplar Probe,72,438173
3,7574,0,142,0.047515,142,Probe Probe Pylon Nexus Assimilator Pylon Probe Probe Nexus Probe Gateway Pylon Pylon Gateway CyberneticsCore Stalker Stalker Adept Zealot Stargate TwilightCouncil DarkShrine Stalker Assimilator VoidRay Zealot Nexus FleetBeacon Probe TemplarArchive Mothership Probe DarkTemplar Tempest Tempest VoidRay Stargate Assimilator Stargate Zealot Probe DarkTemplar Stalker Pylon Pylon RoboticsFacility Nexus Adept Tempest RoboticsFacility DarkTemplar VoidRay Gateway DarkTemplar Stalker Stalker Nexus RoboticsFacility DarkTemplar Probe Stargate Carrier RoboticsBay Stalker Nexus Colossus Stargate Probe,69,477320
6,19141,0,358,0.118508,358,Probe Probe Probe Pylon Nexus Assimilator Assimilator Pylon Probe Probe Gateway Nexus Probe CyberneticsCore TwilightCouncil DarkShrine Pylon Probe Stalker Stargate TemplarArchive Gateway Zealot RoboticsFacility RoboticsBay VoidRay Immortal Colossus Stalker Gateway Zealot Nexus Stargate RoboticsFacility Immortal DarkTemplar Pylon Zealot DarkTemplar Immortal Zealot Gateway DarkTemplar DarkTemplar Zealot VoidRay RoboticsFacility Nexus FleetBeacon Zealot Gateway Assimilator Tempest Colossus Zealot DarkTemplar Probe Stalker Gateway RoboticsFacility RoboticsFacility Tempest Mothership Nexus Stalker DarkTemplar Probe,62.5,497246
6,19225,0,359,0.119058,359,Probe Probe Probe Assimilator Pylon Pylon Probe Probe Assimilator Probe Gateway Zealot Pylon Probe Gateway Gateway Probe Pylon CyberneticsCore Stargate Pylon VoidRay VoidRay Nexus FleetBeacon Zealot TwilightCouncil Nexus Stargate Mothership Adept DarkShrine Gateway Nexus Adept Carrier DarkTemplar DarkTemplar Adept TemplarArchive Stalker Probe Carrier Tempest Adept Zealot Nexus Adept Nexus Pylon Probe Zealot Zealot VoidRay Zealot Carrier Carrier DarkTemplar Probe Adept VoidRay Gateway Stalker Adept Stalker DarkTemplar Adept Tempest Probe Carrier Tempest Gateway Stargate Zealot Gateway Pylon Stargate Pylon Tempest Assimilator Adept Probe Nexus,99,658242
40,101255,0,1782,0.621456,1782,Probe Probe Assimilator Assimilator Probe Pylon Probe Pylon Pylon Pylon Nexus Probe Probe Probe Pylon Gateway CyberneticsCore TwilightCouncil Pylon Probe Gateway Probe Probe Adept Pylon Probe TemplarArchive Probe Stalker Stalker Stargate Stargate Adept Stargate Pylon DarkShrine Probe Nexus Stalker Probe VoidRay Pylon Zealot FleetBeacon Gateway Probe Probe VoidRay Carrier Carrier Zealot Mothership Stargate Tempest Stalker Assimilator Pylon Adept Pylon Pylon Stalker Probe Gateway Pylon Adept DarkTemplar Probe RoboticsFacility Tempest Stalker RoboticsFacility Pylon Stalker Carrier Stalker Stalker Immortal Carrier Immortal Immortal Stalker Gateway Gateway Gateway Adept Zealot RoboticsFacility Immortal RoboticsFacility Nexus Immortal Tempest Pylon Assimilator Nexus Tempest Immortal Stalker Nexus Immortal DarkTemplar Tempest Assimilator,110.5,698768
58,168259,0,2934,1.02496,2934,Probe Probe Assimilator Assimilator Probe Pylon Probe Probe Probe Probe Probe Probe Nexus Pylon Probe Pylon Probe Nexus Probe Gateway Pylon Probe Gateway Gateway Zealot Pylon Probe Probe CyberneticsCore Probe Stargate Zealot Stargate TwilightCouncil Stalker RoboticsFacility DarkShrine Immortal FleetBeacon Tempest Probe Assimilator Nexus Probe Tempest Zealot Zealot Nexus VoidRay DarkTemplar Carrier Immortal Carrier Pylon Assimilator DarkTemplar Gateway Gateway Stalker Immortal Mothership Stalker Carrier Adept DarkTemplar RoboticsBay Stargate Zealot Assimilator Carrier VoidRay RoboticsFacility VoidRay Adept Pylon Adept Colossus Gateway RoboticsFacility Stargate RoboticsFacility Gateway Stargate TemplarArchive Probe Nexus Adept Pylon DarkTemplar Colossus DarkTemplar Immortal Zealot Adept Pylon Stargate Stargate Zealot Pylon Stargate,103.75,769059
252,952971,0,15470,5.83025,15470,Probe Probe Assimilator Assimilator Probe Pylon Probe Probe Pylon Probe Pylon Pylon Probe Probe Pylon Gateway Pylon Probe Zealot Zealot Pylon Probe CyberneticsCore TwilightCouncil RoboticsFacility Stalker DarkShrine Stalker Gateway Zealot RoboticsBay DarkTemplar Stargate Colossus TemplarArchive RoboticsFacility VoidRay Stalker Stargate Pylon Pylon VoidRay Stalker DarkTemplar Immortal Pylon Pylon Pylon Nexus Immortal DarkTemplar VoidRay Adept Colossus VoidRay Adept DarkTemplar Stalker Assimilator Zealot VoidRay Probe Adept Zealot VoidRay Colossus Pylon Probe Pylon VoidRay Probe Colossus Immortal VoidRay Stalker DarkTemplar DarkTemplar Stalker FleetBeacon Stalker DarkTemplar Assimilator Zealot Gateway Pylon Zealot DarkTemplar Gateway Probe Nexus Adept Stargate Zealot Stargate Pylon,109.25,789690
817,3245609,0,48408,19.1726,48408,Probe Probe Assimilator Assimilator Probe Pylon Probe Probe Pylon Probe Probe Probe Gateway Probe Probe Pylon Pylon Zealot Nexus CyberneticsCore Probe Zealot Stargate Probe Adept Stalker VoidRay Gateway Probe Pylon RoboticsFacility Adept Pylon VoidRay Adept Immortal Probe Probe Adept Pylon Adept Immortal VoidRay TwilightCouncil Probe TemplarArchive Adept VoidRay RoboticsFacility Probe Zealot RoboticsBay Gateway VoidRay VoidRay Pylon DarkShrine FleetBeacon Adept Tempest Assimilator Adept VoidRay Nexus RoboticsFacility Zealot VoidRay Assimilator Stargate Immortal Immortal Nexus Stalker Carrier Stalker Adept Pylon Zealot Assimilator Adept Mothership Gateway Nexus Stalker RoboticsFacility RoboticsFacility Pylon Tempest Probe Zealot Pylon Stalker Stalker Carrier RoboticsFacility Pylon Probe Pylon Stargate Nexus Immortal Nexus DarkTemplar Zealot Probe,108.25,793652
1207,4834442,0,70678,28.6713,70678,Probe Probe Assimilator Assimilator Probe Pylon Probe Probe Pylon Probe Probe Probe Gateway Probe Probe Nexus Pylon CyberneticsCore Stalker Probe Stargate Pylon Gateway Zealot Pylon Probe Stalker RoboticsFacility Adept Immortal Immortal Nexus Pylon RoboticsFacility RoboticsBay Colossus FleetBeacon Colossus VoidRay Stalker Immortal Mothership VoidRay Gateway Stalker Probe Gateway Tempest Tempest Carrier Pylon Adept Adept Assimilator Stargate Stalker Nexus Stargate RoboticsFacility VoidRay Adept Carrier Pylon Tempest Pylon Immortal Carrier Immortal Assimilator Probe Gateway RoboticsFacility Pylon VoidRay Tempest TwilightCouncil TemplarArchive Gateway RoboticsFacility DarkShrine Nexus Gateway Nexus Gateway Stargate,102.5,799857
1358,5611104,0,80836,33.0784,80836,Probe Probe Assimilator Assimilator Probe Pylon Probe Probe Pylon Probe Probe Probe Gateway Zealot Nexus Probe Pylon Gateway CyberneticsCore Stalker Probe Adept RoboticsFacility Adept Stargate Immortal Stalker Adept Stargate Pylon Immortal Probe Zealot VoidRay Probe Adept Zealot Pylon VoidRay Immortal RoboticsBay Pylon Pylon Stalker Stalker Stargate Colossus Probe FleetBeacon Zealot Nexus Zealot Carrier Pylon Probe VoidRay Tempest Mothership TwilightCouncil Gateway Tempest Pylon Colossus Immortal Probe DarkShrine Assimilator Pylon Stalker Carrier TemplarArchive Assimilator Stargate Assimilator Gateway Nexus Pylon DarkTemplar Pylon Adept RoboticsFacility Gateway Zealot Stalker Immortal RoboticsFacility Carrier Immortal Tempest Zealot Gateway Stalker Stargate RoboticsFacility,111.25,813783
