0,0,0,0,0,0, ,0,0
0,67,0,1,0.01496,1,Pylon Probe Gateway CyberneticsCore Gateway Nexus Assimilator Zealot Probe Probe Nexus TwilightCouncil Zealot DarkShrine Gateway Gateway Zealot RoboticsFacility Immortal Gateway Immortal RoboticsFacility RoboticsBay Immortal Immortal Nexus Stargate RoboticsFacility Colossus Adept Nexus Pylon FleetBeacon Carrier Immortal VoidRay Colossus Pylon Pylon Gateway Pylon Adept Zealot Assimilator Assimilator Gateway Pylon Nexus Probe Nexus Probe Zealot Probe Pylon Probe Zealot Pylon Pylon Probe Pylon Pylon Gateway Gateway Zealot Pylon Gateway,38,280478
0,117,0,2,0.01535,2,Assimilator Probe Assimilator Pylon Gateway Pylon CyberneticsCore Stalker TwilightCouncil DarkShrine Stalker Zealot Stargate Pylon Stalker Adept TemplarArchive Stalker Pylon Stalker Probe Zealot Adept VoidRay Nexus VoidRay RoboticsFacility Immortal VoidRay Immortal Zealot Nexus Pylon Probe Stargate Adept DarkTemplar Stalker Immortal FleetBeacon Pylon Stargate Adept Gateway RoboticsFacility Gateway Zealot Probe Probe,44.25,378220
0,640,0,12,0.018675,12,Assimilator Probe Pylon Gateway Probe Probe Nexus Assimilator Gateway Pylon Probe Probe Pylon CyberneticsCore Probe Adept TwilightCouncil Pylon Zealot Probe Nexus Stargate Zealot DarkShrine VoidRay Gateway Assimilator Stalker TemplarArchive Adept Stalker Gateway Pylon FleetBeacon Zealot Adept Carrier Nexus Probe Carrier Stalker Carrier Mothership Stalker Gateway Stalker RoboticsFacility Gateway Stalker Gateway Nexus Gateway Tempest RoboticsBay Stargate VoidRay Immortal Probe Probe Adept Colossus Stalker,60.5,396746
0,894,0,17,0.020356,17,Assimilator Probe Probe Pylon Pylon Assimilator Gateway Zealot Nexus Gateway Zealot CyberneticsCore RoboticsFacility Stargate Probe VoidRay VoidRay Stalker RoboticsFacility Immortal Immortal VoidRay Stalker Stargate FleetBeacon Adept Pylon Immortal Stalker TwilightCouncil Stalker Probe Pylon Pylon Probe DarkShrine Nexus Probe Adept Gateway RoboticsBay Pylon Gateway Zealot Stalker Probe Immortal Pylon Nexus Mothership Nexus DarkTemplar RoboticsFacility Immortal Stargate,43.75,405558
0,1538,0,29,0.024466,29,Assimilator Probe Assimilator Probe Probe Pylon Probe Pylon Gateway Probe Pylon Zealot Nexus Probe Probe CyberneticsCore Nexus Adept Adept Pylon Stalker Probe Gateway Zealot Stargate Assimilator FleetBeacon Nexus TwilightCouncil VoidRay Stalker Carrier Stargate Zealot Stalker Gateway DarkShrine Stalker Stargate Adept DarkTemplar Stalker Stargate DarkTemplar Probe Tempest Stargate Probe Tempest DarkTemplar Tempest Adept Probe Nexus Gateway Nexus RoboticsFacility Stalker Pylon Assimilator Carrier Immortal TemplarArchive Tempest Tempest Stalker Carrier,68.75,440584
1,1746,0,33,0.031311,33,Assimilator Probe Probe Pylon Gateway Probe Nexus Zealot Probe CyberneticsCore Pylon Stalker Gateway RoboticsFacility Immortal RoboticsBay Gateway Zealot Nexus Adept Adept Stargate Colossus FleetBeacon Gateway RoboticsFacility Zealot Probe Tempest Probe Tempest Assimilator Gateway Adept Pylon Gateway Tempest Pylon Mothership Immortal Gateway Assimilator Immortal Nexus Gateway TwilightCouncil Zealot Carrier Zealot Carrier Stalker Stargate DarkShrine Nexus Probe Pylon Gateway DarkTemplar Pylon DarkTemplar VoidRay Stargate DarkTemplar Pylon Probe,70.25,444334
1,2626,0,49,0.036939,49,Assimilator Probe Pylon Probe Probe Probe Assimilator Probe Probe Gateway CyberneticsCore Pylon Probe Gateway RoboticsFacility Stargate Stargate Immortal Pylon Pylon RoboticsFacility RoboticsFacility Immortal Zealot Probe FleetBeacon Probe RoboticsFacility Probe Immortal Carrier Zealot Zealot Stargate RoboticsBay RoboticsFacility Stargate Stargate Pylon Colossus RoboticsFacility Pylon Nexus VoidRay Probe Immortal Immortal Carrier Assimilator Gateway Stalker Immortal Probe TwilightCouncil Gateway RoboticsFacility DarkShrine Nexus VoidRay Stargate Carrier Probe Assimilator Zealot Adept RoboticsFacility TemplarArchive Nexus Pylon Carrier Immortal Gateway Immortal Immortal Stargate Immortal Pylon,77.75,538140
1,3385,0,62,0.041727,62,Assimilator Probe Probe Assimilator Probe Pylon Probe Gateway Probe Pylon Pylon Pylon Gateway Gateway Pylon Zealot Zealot Probe CyberneticsCore Stargate Stargate Probe VoidRay Zealot FleetBeacon Stargate Gateway Mothership Tempest Probe Carrier Zealot RoboticsFacility Adept RoboticsBay Pylon Immortal RoboticsFacility Zealot Stalker Pylon Immortal Gateway VoidRay Adept RoboticsFacility Stargate Pylon Probe Zealot Tempest Stargate Stargate TwilightCouncil Nexus Pylon TemplarArchive Stalker Probe Probe Stalker Tempest Immortal RoboticsFacility Assimilator Assimilator DarkShrine Stalker Carrier Nexus Gateway Zealot DarkTemplar Stalker Colossus DarkTemplar Pylon,68.5,542898
6,15196,0,276,0.175204,276,Assimilator Probe Pylon Gateway Probe CyberneticsCore Pylon Probe Probe Pylon RoboticsFacility Stalker RoboticsFacility Probe Assimilator Immortal RoboticsBay Adept Adept TwilightCouncil Probe TemplarArchive Pylon Stalker Colossus Stalker RoboticsFacility Pylon Zealot Pylon Immortal Colossus Stargate Stalker VoidRay Colossus Stargate Pylon DarkShrine Nexus DarkTemplar Gateway Stalker Probe Pylon Nexus Pylon Assimilator Adept Adept Immortal FleetBeacon Carrier Mothership Nexus RoboticsFacility Stalker Carrier Gateway Gateway RoboticsFacility Gateway,63.25,552882
12,45442,0,796,0.422657,796,Assimilator Probe Pylon Gateway Probe CyberneticsCore Probe Gateway Probe TwilightCouncil DarkShrine Stalker Pylon TemplarArchive Probe Assimilator Probe Stalker Probe Gateway Pylon Stalker Probe Stalker DarkTemplar DarkTemplar DarkTemplar Stalker RoboticsFacility Zealot Stargate Pylon Adept VoidRay Zealot Stargate Nexus Stalker DarkTemplar Stargate Pylon Immortal DarkTemplar Gateway DarkTemplar RoboticsBay Zealot Nexus FleetBeacon Pylon Immortal Stalker DarkTemplar Adept Tempest Stalker VoidRay Adept Assimilator Zealot Gateway Stalker Tempest Gateway RoboticsFacility Pylon Nexus Stargate Immortal Colossus RoboticsFacility Pylon Stargate Mothership Probe VoidRay Adept,73.75,578002
15,53840,0,937,0.496292,937,Assimilator Probe Pylon Gateway Probe CyberneticsCore Probe Pylon Probe Probe Adept Assimilator Stargate Probe FleetBeacon VoidRay Zealot Stargate Probe Nexus Tempest Pylon Carrier Adept Stalker Zealot Mothership Adept RoboticsFacility Nexus Stalker Tempest Stalker Zealot Stargate VoidRay TwilightCouncil Pylon Adept Immortal Zealot Gateway RoboticsFacility RoboticsBay Pylon Tempest TemplarArchive Adept Assimilator RoboticsFacility Nexus Probe Nexus Stalker Pylon Gateway Stalker Pylon Adept RoboticsFacility VoidRay Immortal DarkShrine Pylon DarkTemplar Pylon Gateway Pylon Stalker Stalker,66.5,591813
