0,0,0,0,0,0, ,0,0
0,46,0,1,0.008168,1,Assimilator Probe Pylon Nexus Assimilator Pylon Probe Probe Nexus Gateway Nexus Pylon CyberneticsCore TwilightCouncil Stalker Adept Stalker Stalker DarkShrine DarkTemplar Zealot Stalker Stargate RoboticsFacility Stalker Gateway Probe Gateway RoboticsBay Pylon Gateway Assimilator TemplarArchive Immortal FleetBeacon Carrier Nexus Carrier DarkTemplar VoidRay Tempest VoidRay RoboticsFacility Probe Probe,40,228690
0,166,0,3,0.009019,3,Probe Assimilator Assimilator Probe Probe Pylon Nexus Probe Nexus Gateway CyberneticsCore Gateway Pylon Adept Probe Gateway Assimilator Probe Stargate Gateway FleetBeacon Probe Probe Gateway Stargate RoboticsFacility Mothership Stalker Immortal Zealot Nexus Zealot Probe Stalker Carrier Carrier Stalker Tempest Tempest Nexus Adept Adept Immortal Adept Stalker Immortal Gateway Probe Immortal RoboticsFacility Stalker Probe RoboticsBay TwilightCouncil TemplarArchive Stargate Nexus Pylon Carrier Gateway,59.25,391784
0,270,0,5,0.009721,5,Probe Probe Probe Pylon Gateway Assimilator CyberneticsCore Probe Gateway Stalker Adept RoboticsFacility RoboticsFacility Assimilator RoboticsFacility RoboticsBay Probe Pylon Stargate VoidRay Nexus VoidRay Pylon VoidRay Adept VoidRay TwilightCouncil Zealot Colossus Immortal Adept Nexus FleetBeacon Zealot Nexus VoidRay Probe Nexus Zealot Tempest Assimilator DarkShrine DarkTemplar Stalker Adept Gateway Adept Immortal Stalker Tempest Probe Zealot Carrier Stalker Pylon DarkTemplar VoidRay Immortal,69.25,495919
0,1220,0,20,0.015622,20,Probe Probe Assimilator Assimilator Probe Pylon Pylon Gateway Probe Pylon Probe Nexus Zealot Pylon CyberneticsCore Zealot Probe Probe Pylon Adept Zealot RoboticsFacility Adept Immortal Stargate VoidRay Zealot Stalker Stalker FleetBeacon RoboticsFacility Pylon Probe Nexus Pylon Stalker Assimilator Adept Tempest Stalker Stargate Stalker RoboticsBay Stalker Tempest Colossus Carrier TwilightCouncil Tempest VoidRay Adept Colossus Stalker Tempest RoboticsFacility Pylon Nexus Tempest Adept DarkShrine TemplarArchive Pylon Nexus Stargate DarkTemplar Pylon,71.5,570576
1,2503,0,44,0.040421,44,Probe Assimilator Probe Pylon Pylon Gateway Gateway Assimilator Zealot Probe Probe Pylon Zealot Probe Probe Nexus Probe Zealot Zealot CyberneticsCore Gateway TwilightCouncil DarkShrine Stargate Zealot Pylon Gateway RoboticsFacility VoidRay Stalker Zealot Immortal Stalker DarkTemplar DarkTemplar Stargate Adept Pylon DarkTemplar Probe Probe DarkTemplar Nexus VoidRay Pylon Probe RoboticsFacility RoboticsBay TemplarArchive Gateway DarkTemplar Probe Colossus Colossus VoidRay VoidRay Stargate Assimilator Stargate Colossus Stargate Nexus Colossus RoboticsFacility VoidRay Stargate Immortal RoboticsFacility Immortal Nexus DarkTemplar Nexus Immortal Zealot Stargate Zealot Adept,74.5,590399
10,19649,0,330,0.249988,330,Probe Assimilator Assimilator Probe Probe Pylon Probe Pylon Gateway Probe Probe Gateway Zealot Pylon Zealot Gateway Probe Pylon CyberneticsCore TwilightCouncil TemplarArchive DarkShrine Stargate Zealot Pylon Probe Pylon Nexus Nexus DarkTemplar RoboticsFacility DarkTemplar RoboticsBay DarkTemplar Colossus Stalker Gateway Probe Pylon Pylon Probe Zealot Colossus FleetBeacon VoidRay Colossus Carrier Immortal Probe Mothership Probe Gateway Nexus Gateway Probe Immortal Stalker Probe Immortal Assimilator VoidRay DarkTemplar Stalker DarkTemplar VoidRay RoboticsFacility Adept Assimilator VoidRay VoidRay Colossus RoboticsFacility Pylon Gateway Nexus DarkTemplar Stalker Carrier Stargate Colossus Zealot,92.5,594872
10,20756,0,346,0.255034,346,Probe Assimilator Assimilator Probe Probe Pylon Probe Pylon Gateway Probe Probe Pylon Probe Probe Pylon CyberneticsCore Adept Stalker Stargate Adept Nexus Probe Stargate Pylon FleetBeacon Stargate Adept Pylon Mothership Pylon Pylon Gateway Tempest Zealot Pylon Carrier Stalker Tempest Adept Tempest Stargate Assimilator Nexus Zealot Probe Probe Carrier Probe Tempest RoboticsFacility VoidRay Stalker TwilightCouncil Immortal Immortal Tempest Assimilator Probe Carrier Stargate Carrier Adept Adept Probe RoboticsBay Nexus RoboticsFacility Stargate Tempest DarkShrine Immortal TemplarArchive Zealot VoidRay Stargate Nexus Gateway,92.5,697766
13,32091,0,497,0.363253,497,Probe Assimilator Assimilator Probe Probe Pylon Probe Pylon Gateway Probe Probe Probe Probe Pylon CyberneticsCore Pylon Probe Nexus Stargate Zealot Gateway FleetBeacon Probe TwilightCouncil Zealot Gateway Probe Stalker Probe Adept Probe Mothership Probe Gateway RoboticsFacility Zealot Zealot Probe Probe VoidRay Pylon Nexus Pylon RoboticsBay Immortal Stargate Zealot Stalker Probe Nexus DarkShrine Colossus Pylon Pylon Stalker Colossus RoboticsFacility Zealot Nexus Colossus Immortal Tempest RoboticsFacility Adept Gateway Stalker Assimilator Zealot Stargate Probe Tempest Nexus DarkTemplar Carrier Colossus DarkTemplar Carrier Zealot Nexus Nexus VoidRay Immortal RoboticsFacility Stalker TemplarArchive Tempest Tempest VoidRay Pylon RoboticsFacility Nexus Probe DarkTemplar Colossus Stargate Nexus RoboticsFacility Carrier Probe Gateway Zealot Assimilator Probe Gateway,112,746585
25,95555,0,1301,0.839445,1301,Probe Assimilator Assimilator Probe Probe Pylon Probe Pylon Gateway Probe Probe Probe Probe Pylon Nexus Probe CyberneticsCore Probe Zealot Zealot Probe Stalker RoboticsFacility Adept RoboticsBay Stargate Nexus Zealot Probe FleetBeacon Stargate Immortal RoboticsFacility Assimilator Stalker Probe Probe Carrier Colossus Probe Gateway VoidRay Carrier Stalker Pylon Probe Probe Carrier Probe Stargate RoboticsFacility Stargate Probe Pylon Pylon VoidRay TwilightCouncil Colossus Probe Adept TemplarArchive Zealot RoboticsFacility Stargate Assimilator Pylon Pylon RoboticsFacility Immortal Nexus Gateway VoidRay DarkShrine Pylon VoidRay Immortal Stalker Carrier Stalker Tempest VoidRay Stargate Tempest Pylon Stalker Adept VoidRay Stargate Stargate Pylon Pylon Stargate VoidRay Zealot Nexus Gateway Stalker Pylon RoboticsFacility VoidRay Adept Nexus Tempest Probe Probe Probe,108,755935
