0,0,0,0,0,0, ,0,0
0,67,0,1,0.00048,1,Pylon Probe Gateway Gateway Assimilator Zealot Assimilator Probe Probe Probe Gateway Zealot Probe Pylon Nexus Pylon Pylon Gateway Gateway Gateway Probe Probe Zealot Pylon Pylon Gateway Zealot CyberneticsCore Probe Nexus Adept Stalker Assimilator Pylon Zealot Nexus Nexus Nexus Probe Nexus Adept Stargate Stalker Stalker Probe FleetBeacon Zealot Stargate Assimilator Stargate Zealot Stargate Tempest RoboticsFacility Adept Zealot TwilightCouncil RoboticsBay Nexus DarkShrine Pylon Immortal Pylon DarkTemplar Immortal Mothership,31.25,198386
0,119,0,2,0.000787,2,Probe Pylon Pylon Pylon Pylon Gateway Gateway Zealot Assimilator Assimilator Gateway Zealot Probe Gateway Probe Nexus Zealot Zealot Zealot Gateway CyberneticsCore Adept Nexus TwilightCouncil Adept Zealot Stargate Nexus Gateway Pylon Gateway VoidRay Nexus VoidRay DarkShrine Stalker Stargate Gateway FleetBeacon Tempest RoboticsFacility Mothership Immortal Tempest Pylon DarkTemplar Stargate Probe Carrier Adept TemplarArchive,41,247034
0,180,0,3,0.00115,3,Assimilator Probe Probe Assimilator Probe Pylon Gateway Nexus CyberneticsCore Adept Probe Pylon Adept Probe Nexus Zealot TwilightCouncil Pylon TemplarArchive RoboticsFacility Zealot DarkShrine Stalker Zealot Zealot Probe Pylon Adept Pylon Assimilator Pylon DarkTemplar Nexus Immortal DarkTemplar Adept RoboticsFacility DarkTemplar Zealot Pylon Stalker Zealot Nexus RoboticsBay Stalker Stalker Adept RoboticsFacility Colossus Adept Gateway Adept Pylon Colossus Probe Nexus RoboticsFacility DarkTemplar Nexus Probe,45.5,321327
0,813,0,15,0.005092,15,Probe Probe Pylon Assimilator Gateway Probe CyberneticsCore Probe Probe RoboticsFacility Adept RoboticsBay Stalker Assimilator Zealot Stargate Gateway Pylon Zealot Zealot Gateway Immortal Pylon Immortal FleetBeacon TwilightCouncil DarkShrine Pylon Stargate Stalker Mothership Nexus TemplarArchive Colossus Adept Immortal Probe Gateway Pylon Zealot Tempest Stalker Adept Probe Gateway Gateway Gateway Stargate Nexus RoboticsFacility Gateway Gateway Immortal VoidRay Zealot Assimilator Probe RoboticsFacility Stargate Stalker Probe RoboticsFacility Gateway Stargate Probe Nexus Gateway Gateway Nexus Pylon,52,464553
0,1098,0,20,0.006906,20,Pylon Gateway CyberneticsCore Nexus Probe Probe Pylon Gateway Assimilator Probe Assimilator Probe Probe TwilightCouncil Pylon Gateway DarkShrine DarkTemplar TemplarArchive Stargate Gateway VoidRay Pylon DarkTemplar VoidRay Pylon DarkTemplar Stalker Gateway Adept Zealot Stalker Stalker Probe Gateway Pylon Stalker FleetBeacon Nexus Mothership VoidRay DarkTemplar Gateway DarkTemplar Probe Gateway Tempest Stalker DarkTemplar Pylon Assimilator Zealot Gateway DarkTemplar VoidRay Stargate Stargate Stalker VoidRay Pylon Zealot Nexus Pylon Carrier VoidRay Adept,64.5,511560
0,3194,0,59,0.019857,59,Assimilator Assimilator Probe Pylon Probe Gateway CyberneticsCore Probe Stargate Pylon Stalker Pylon Probe Probe VoidRay Adept Pylon Probe Gateway Adept FleetBeacon TwilightCouncil Nexus Adept DarkShrine Zealot Stalker Stargate VoidRay VoidRay Stalker Pylon Zealot Mothership RoboticsFacility Nexus Tempest TemplarArchive Pylon VoidRay Assimilator Immortal Adept VoidRay DarkTemplar Adept Zealot Stargate Carrier Gateway Adept Tempest RoboticsFacility RoboticsFacility Stargate RoboticsBay Probe Nexus Pylon,64.5,523013
4,15059,0,284,0.099652,284,Probe Pylon Pylon Probe Pylon Assimilator Gateway Pylon Assimilator CyberneticsCore TwilightCouncil Probe Stalker Zealot Stalker Gateway Probe Probe Pylon Pylon Probe Zealot Zealot Stargate Probe TemplarArchive Zealot Gateway Probe Adept Stalker Pylon Gateway RoboticsFacility Stargate Zealot VoidRay DarkShrine Adept FleetBeacon RoboticsBay RoboticsFacility Tempest Stargate Adept Carrier DarkTemplar VoidRay Stalker Carrier Nexus Mothership Carrier RoboticsFacility RoboticsFacility Nexus Gateway VoidRay Carrier Adept Gateway Pylon Stalker Immortal RoboticsFacility Immortal DarkTemplar RoboticsFacility RoboticsFacility Stargate Assimilator Gateway Pylon RoboticsFacility Pylon,79.5,527405
4,16676,0,310,0.109792,310,Probe Pylon Gateway Zealot Probe Probe CyberneticsCore Probe Gateway Zealot Nexus Probe Probe Probe Zealot Probe Probe Zealot Nexus Gateway Probe Zealot Pylon Zealot Gateway Pylon Pylon Assimilator Probe Zealot Assimilator Zealot Gateway Stargate Gateway Gateway Stalker Pylon Probe Assimilator Stalker Probe Pylon Zealot Adept Stargate Zealot Adept Zealot Probe Adept FleetBeacon Zealot Probe Nexus Carrier VoidRay Tempest Nexus TwilightCouncil Stalker Adept Carrier Tempest RoboticsFacility Zealot Gateway Zealot Probe Zealot Pylon RoboticsBay Adept Tempest Carrier Probe Pylon Adept VoidRay Probe RoboticsFacility Zealot Zealot Zealot Nexus TemplarArchive Gateway Colossus Carrier Adept Stalker Colossus Stargate RoboticsFacility DarkShrine Immortal RoboticsFacility Pylon Gateway Mothership Assimilator Zealot Pylon RoboticsFacility Assimilator Immortal VoidRay Pylon Probe Pylon Pylon,97,693832
152,508074,0,8307,3.19587,8307,Probe Pylon Probe Probe Probe Pylon Gateway Pylon Assimilator Probe Probe Gateway Probe Probe Gateway Probe Nexus Zealot Probe Assimilator Probe CyberneticsCore Adept Adept Adept TwilightCouncil Stalker Adept Probe RoboticsFacility Zealot Probe Immortal Probe DarkShrine Assimilator RoboticsBay TemplarArchive Assimilator Stalker Stalker Pylon Nexus Colossus Stargate Pylon Probe Colossus DarkTemplar Zealot FleetBeacon Stalker Mothership Pylon Immortal Stalker Carrier Stargate Stargate Immortal Adept RoboticsFacility Gateway Nexus VoidRay Nexus Stalker DarkTemplar Adept VoidRay Pylon Stargate Pylon Carrier Probe DarkTemplar VoidRay DarkTemplar Colossus Pylon RoboticsFacility Assimilator Zealot Adept RoboticsFacility RoboticsFacility Probe Stalker Probe Tempest Pylon Stalker Pylon RoboticsFacility Probe,93.25,705726
