0,0,0,0,0,0, ,0,0
0,51,0,1,0.011991,1,Pylon Nexus Gateway Nexus Zealot Nexus Assimilator Assimilator Zealot Probe Pylon Probe CyberneticsCore TwilightCouncil DarkShrine TemplarArchive Gateway Stalker Nexus Adept Stalker Gateway Probe Pylon Adept Nexus Zealot RoboticsFacility Stalker Stalker Nexus RoboticsFacility Gateway DarkTemplar Adept Nexus Gateway Stargate Gateway Stargate Stargate Stargate DarkTemplar Probe Nexus RoboticsFacility Stargate Assimilator Stalker RoboticsBay,18.75,166552
0,194,0,4,0.012835,4,Pylon Assimilator Assimilator Probe Pylon Pylon Gateway Zealot Zealot Gateway CyberneticsCore Stalker Gateway Zealot Gateway Zealot Pylon Stargate Zealot Nexus FleetBeacon Gateway RoboticsFacility RoboticsFacility Immortal Stargate Adept Carrier Probe Carrier RoboticsFacility Adept Pylon Pylon TwilightCouncil Gateway Immortal Pylon Nexus Probe RoboticsFacility VoidRay TemplarArchive Probe,28.75,224233
0,237,0,5,0.013112,5,Pylon Pylon Pylon Gateway Zealot CyberneticsCore Assimilator Probe Gateway Nexus Stalker Adept Stalker Gateway Nexus Zealot Nexus Adept TwilightCouncil Stargate Assimilator FleetBeacon Mothership Stalker Stalker Pylon TemplarArchive DarkShrine Zealot Gateway RoboticsFacility Zealot DarkTemplar RoboticsFacility Nexus RoboticsBay Carrier Nexus Colossus RoboticsFacility RoboticsFacility Adept,35,276395
0,480,0,9,0.014615,9,Pylon Assimilator Pylon Probe Gateway Pylon Gateway Zealot Probe Zealot Nexus Zealot Assimilator CyberneticsCore Probe Stargate Zealot VoidRay TwilightCouncil Stalker TemplarArchive FleetBeacon Stalker RoboticsFacility Gateway VoidRay Adept RoboticsFacility Mothership Tempest Adept Zealot DarkShrine Stargate RoboticsFacility Nexus Gateway Probe RoboticsFacility Zealot Zealot RoboticsBay Tempest Tempest Pylon Zealot Carrier Assimilator Nexus RoboticsFacility Gateway Pylon,48.75,386096
0,528,0,10,0.014915,10,Pylon Probe Assimilator Assimilator Gateway Probe Gateway Gateway Gateway Nexus Pylon Zealot Probe CyberneticsCore Pylon Adept TwilightCouncil Probe Stargate VoidRay VoidRay Probe TemplarArchive RoboticsFacility Gateway FleetBeacon Mothership DarkShrine VoidRay Immortal Immortal Tempest RoboticsFacility Nexus Immortal Immortal VoidRay Assimilator Nexus VoidRay DarkTemplar Immortal Nexus Stargate Adept Pylon Probe,55.75,388665
1,2368,0,45,0.034958,45,Pylon Probe Gateway Assimilator Zealot CyberneticsCore Stalker Assimilator RoboticsFacility Adept Stargate Pylon Zealot Stalker RoboticsBay Colossus Nexus FleetBeacon Zealot Probe Pylon RoboticsFacility Immortal Mothership Tempest Stalker Stalker Stargate Pylon Zealot TwilightCouncil TemplarArchive Adept Nexus Gateway Carrier Immortal VoidRay Immortal Gateway RoboticsFacility Gateway Probe,52,394288
1,2998,0,56,0.038851,56,Pylon Probe Nexus Probe Gateway CyberneticsCore Nexus Nexus Probe Probe Assimilator Gateway Zealot Zealot Assimilator Probe TwilightCouncil Stalker Adept Gateway DarkShrine Gateway RoboticsFacility DarkTemplar TemplarArchive Pylon Immortal Immortal Nexus Stargate Stalker RoboticsFacility FleetBeacon Pylon Immortal Zealot VoidRay Tempest Zealot Mothership Adept Nexus Immortal Stalker Carrier Probe Gateway Zealot Carrier Pylon Zealot VoidRay Carrier Immortal RoboticsBay Assimilator Zealot Pylon Stargate,63.5,426506
2,4613,0,85,0.055987,85,Pylon Probe Gateway Zealot Zealot CyberneticsCore Probe Pylon Assimilator Probe Assimilator Gateway Pylon Pylon Zealot Adept RoboticsFacility Immortal Immortal RoboticsBay Stargate Stargate TwilightCouncil Zealot FleetBeacon Tempest Carrier Zealot Nexus Gateway Pylon Zealot Carrier Colossus Probe VoidRay Nexus Pylon RoboticsFacility Stargate VoidRay Carrier Stalker DarkShrine Assimilator VoidRay TemplarArchive DarkTemplar Adept RoboticsFacility Stalker Probe Pylon,59.5,471811
3,5596,0,103,0.075618,103,Pylon Probe Gateway Probe Probe Probe Pylon Probe Zealot Assimilator Zealot Gateway Pylon Gateway Zealot Pylon Assimilator Zealot Gateway Probe Zealot CyberneticsCore Probe RoboticsFacility Immortal Nexus RoboticsFacility Nexus RoboticsFacility RoboticsBay Stargate Zealot Stalker VoidRay RoboticsFacility VoidRay Colossus Zealot Stalker Assimilator VoidRay Assimilator Pylon Colossus Pylon Zealot Adept Stalker FleetBeacon Immortal Zealot Carrier Carrier Gateway Gateway Stalker Pylon RoboticsFacility Tempest Probe,58.75,502180
