0,0,0,0,0,0, ,0,0
0,65,0,1,0.000539,1,Probe Probe Pylon Gateway Assimilator CyberneticsCore Stargate FleetBeacon Adept RoboticsFacility Probe TwilightCouncil RoboticsBay Zealot Pylon Gateway Nexus VoidRay Pylon Colossus Pylon Carrier Carrier Nexus Probe Gateway Gateway Stalker DarkShrine Probe Colossus Mothership Zealot Pylon Pylon DarkTemplar Probe Stalker Gateway Assimilator Nexus Probe Probe Assimilator Assimilator Gateway Zealot Nexus Zealot Pylon Nexus Pylon Gateway Gateway Pylon Pylon Pylon Nexus Nexus Gateway Gateway Nexus Nexus Gateway,31,237205
0,218,0,4,0.001505,4,Probe Assimilator Probe Assimilator Pylon Gateway CyberneticsCore Probe Stalker Stalker Gateway Pylon Zealot Nexus Pylon Adept Zealot Zealot Adept Nexus Stalker Adept Gateway Stargate Pylon Adept TwilightCouncil Adept TemplarArchive Gateway FleetBeacon VoidRay Stalker Adept Nexus RoboticsFacility Gateway Immortal Carrier Stalker Immortal Immortal Pylon Stargate Carrier Immortal Carrier Gateway,50.25,339032
0,446,0,8,0.0029,8,Assimilator Assimilator Probe Pylon Nexus Probe Gateway Pylon Pylon CyberneticsCore RoboticsFacility Zealot Zealot RoboticsFacility Stalker Immortal Immortal Pylon Probe Stargate Adept Stalker Gateway FleetBeacon RoboticsFacility Tempest RoboticsFacility VoidRay Mothership Zealot Stalker Probe Pylon Probe Probe Pylon TwilightCouncil Nexus Tempest Stalker RoboticsFacility RoboticsBay TemplarArchive Probe Probe Stalker Tempest Pylon Colossus Gateway DarkShrine Colossus Adept Zealot VoidRay RoboticsFacility Adept Gateway,57.5,363624
0,590,0,11,0.00381,11,Probe Assimilator Probe Probe Pylon Nexus Pylon Probe Pylon Pylon Gateway Nexus Probe Zealot Assimilator Pylon Probe Gateway CyberneticsCore Stargate Gateway Nexus FleetBeacon TwilightCouncil Stalker RoboticsFacility Stargate Carrier TemplarArchive Pylon Carrier VoidRay RoboticsBay Adept Carrier Immortal Nexus Colossus RoboticsFacility Assimilator Immortal Carrier Stargate Colossus Carrier DarkShrine Nexus Stargate Nexus Mothership Probe,55.5,411169
0,691,0,13,0.004443,13,Probe Pylon Pylon Nexus Probe Gateway Zealot Zealot Zealot Pylon Assimilator CyberneticsCore Assimilator Zealot Probe TwilightCouncil Stalker Nexus DarkShrine Gateway Gateway DarkTemplar Adept DarkTemplar RoboticsFacility RoboticsFacility Immortal Adept Zealot RoboticsBay Probe Probe Zealot Colossus Gateway Adept Stargate Nexus DarkTemplar VoidRay Stalker Gateway Adept Stargate DarkTemplar FleetBeacon Tempest Zealot Probe Assimilator Colossus Zealot Tempest Nexus RoboticsFacility Carrier Carrier Stargate Pylon,52.75,452936
0,1028,0,19,0.006623,19,Assimilator Assimilator Probe Probe Pylon Pylon Probe Pylon Pylon Pylon Gateway Zealot Pylon Probe Probe Zealot CyberneticsCore RoboticsFacility TwilightCouncil Gateway DarkShrine Immortal Adept Stargate Adept Zealot VoidRay Pylon Stalker VoidRay FleetBeacon RoboticsFacility RoboticsBay VoidRay Stalker Gateway Adept Colossus DarkTemplar DarkTemplar Pylon Nexus DarkTemplar Stargate Zealot RoboticsFacility VoidRay Zealot Gateway Carrier Mothership Adept Tempest Adept RoboticsFacility Gateway Gateway Gateway Adept Pylon Nexus Probe Zealot Probe,66.5,487624
0,3784,0,69,0.024283,69,Pylon Probe Pylon Pylon Probe Assimilator Gateway Probe Assimilator Probe Probe Gateway CyberneticsCore RoboticsFacility Zealot Probe Stargate VoidRay Immortal Nexus Stalker FleetBeacon RoboticsBay Nexus Assimilator Nexus Tempest Probe Carrier Stalker Stalker Zealot Colossus Tempest Mothership Gateway Tempest Carrier Stalker TwilightCouncil Nexus Stargate Tempest RoboticsFacility Carrier Probe DarkShrine Probe Gateway Probe DarkTemplar Zealot Gateway Assimilator TemplarArchive Pylon Adept RoboticsFacility,65.75,506844
3,5286,0,97,0.033654,97,Assimilator Probe Probe Probe Pylon Pylon Nexus Probe Assimilator Gateway CyberneticsCore Stargate Zealot Pylon Gateway VoidRay Probe TwilightCouncil VoidRay RoboticsFacility Probe DarkShrine Zealot Probe Probe Immortal RoboticsFacility FleetBeacon Gateway Adept Mothership Tempest Gateway TemplarArchive Pylon VoidRay Tempest DarkTemplar RoboticsFacility Nexus Adept DarkTemplar Stalker Adept Assimilator Assimilator Pylon Immortal Adept Zealot Carrier Stargate Stargate Stargate Pylon Immortal Pylon RoboticsFacility Gateway RoboticsFacility Nexus Immortal,60.5,528926
3,11335,0,213,0.071434,213,Probe Pylon Probe Probe Pylon Assimilator Probe Probe Gateway Nexus Assimilator Probe Probe Probe CyberneticsCore TwilightCouncil Adept Gateway Probe Zealot RoboticsFacility Pylon Probe Stargate DarkShrine FleetBeacon DarkTemplar Stargate Pylon Probe Gateway Zealot Gateway Assimilator RoboticsBay Stalker Probe Stargate Probe Tempest Pylon Probe Stalker Adept Zealot RoboticsFacility TemplarArchive Stalker Nexus Probe Adept Nexus Probe Carrier Immortal Adept Probe Mothership Stargate Stargate Assimilator Adept DarkTemplar VoidRay Gateway DarkTemplar Colossus Nexus Probe Colossus Carrier Immortal VoidRay Probe Stargate Adept Stargate RoboticsFacility RoboticsFacility Pylon Adept Stargate Colossus Nexus VoidRay Stalker Gateway Tempest VoidRay RoboticsFacility Pylon Adept Pylon Assimilator Adept Stargate Probe Gateway VoidRay Stalker DarkTemplar,95.75,606612
